TimeStep,ID,Latitude,Longitude,finished,level
130,3,43.040927,-76.12743,1,3
140,3,43.040927,-76.12843000000001,1,3
150,3,43.040927,-76.12943,1,3
160,3,43.040927,-76.13043,1,3
170,3,43.040927,-76.13143000000001,1,3
180,3,43.040927,-76.13243,1,3
190,3,43.040927,-76.13343,1,3
200,3,43.040927,-76.13443000000001,1,3
210,3,43.040927,-76.13543,1,3
220,3,43.040927,-76.13643,1,3
230,3,43.040927,-76.13743000000001,1,3
240,3,43.040927,-76.13843,1,3
250,3,43.040927,-76.13943,1,3
250,4,43.032927,-76.13943,1,3
260,3,43.040927,-76.14043000000001,1,3
260,4,43.032927,-76.14043000000001,1,3
270,3,43.040927,-76.14143,1,3
270,4,43.032927,-76.14143,1,3
280,3,43.040927,-76.14243,1,3
280,4,43.032927,-76.14243,1,3
290,3,43.040927,-76.14343000000001,1,3
290,4,43.032927,-76.14343000000001,1,3
300,3,43.040927,-76.14443,1,3
300,4,43.032927,-76.14443,1,3
310,4,43.032927,-76.14543,1,3
320,4,43.032927,-76.14643000000001,1,3
330,4,43.032927,-76.14743,1,3
340,4,43.032927,-76.14843,1,3
350,4,43.032927,-76.14943000000001,1,3
360,4,43.032927,-76.15043,1,3
370,4,43.032927,-76.15143,1,3
380,4,43.032927,-76.15243000000001,1,3
