TimeStep,ID,Latitude,Longitude,finished,level
0,3,43.040927,-76.11443,1,4
1,3,43.040927,-76.1145411,1,4
2,3,43.040927,-76.1146522,1,4
3,3,43.040927,-76.11476329999999,1,4
4,3,43.040927,-76.1148744,1,4
5,3,43.040927,-76.1149856,1,4
6,3,43.040927,-76.11509670000001,1,4
7,3,43.040927,-76.1152078,1,4
8,3,43.040927,-76.1153189,1,4
9,3,43.040927,-76.11543,1,4
10,3,43.040927,-76.11543,1,4
11,3,43.040927,-76.1155411,1,4
12,3,43.040927,-76.1156522,1,4
13,3,43.040927,-76.1157633,1,4
14,3,43.040927,-76.11587440000001,1,4
15,3,43.040927,-76.11598559999999,1,4
16,3,43.040927,-76.1160967,1,4
17,3,43.040927,-76.1162078,1,4
18,3,43.040927,-76.1163189,1,4
19,3,43.040927,-76.11643000000001,1,4
20,3,43.040927,-76.11643000000001,1,4
21,3,43.040927,-76.11654109999999,1,4
22,3,43.040927,-76.1166522,1,4
23,3,43.040927,-76.11676329999999,1,4
24,3,43.040927,-76.1168744,1,4
25,3,43.040927,-76.11698559999999,1,4
26,3,43.040927,-76.1170967,1,4
27,3,43.040927,-76.1172078,1,4
28,3,43.040927,-76.1173189,1,4
29,3,43.040927,-76.11743,1,4
30,3,43.040927,-76.11743,1,4
31,3,43.040927,-76.1175411,1,4
32,3,43.040927,-76.1176522,1,4
33,3,43.040927,-76.1177633,1,4
34,3,43.040927,-76.1178744,1,4
35,3,43.040927,-76.1179856,1,4
36,3,43.040927,-76.11809670000001,1,4
37,3,43.040927,-76.1182078,1,4
38,3,43.040927,-76.1183189,1,4
39,3,43.040927,-76.11843,1,4
40,3,43.040927,-76.11843,1,4
41,3,43.040927,-76.1185411,1,4
42,3,43.040927,-76.1186522,1,4
43,3,43.040927,-76.1187633,1,4
44,3,43.040927,-76.11887440000001,1,4
45,3,43.040927,-76.11898559999999,1,4
46,3,43.040927,-76.1190967,1,4
47,3,43.040927,-76.1192078,1,4
48,3,43.040927,-76.1193189,1,4
49,3,43.040927,-76.11943000000001,1,4
50,3,43.040927,-76.11943000000001,1,4
51,3,43.040927,-76.11954109999999,1,4
