TimeStep,ID,Latitude,Longitude,finished,level
0,1,43.034927,-76.11443,1,2
1,1,43.034927,-76.1145411,1,2
2,1,43.034927,-76.1146522,1,2
3,1,43.034927,-76.11476329999999,1,2
4,1,43.034927,-76.1148744,1,2
5,1,43.034927,-76.1149856,1,2
6,1,43.034927,-76.11509670000001,1,2
7,1,43.034927,-76.1152078,1,2
8,1,43.034927,-76.1153189,1,2
9,1,43.034927,-76.11543,1,2
10,1,43.034927,-76.11543,1,2
11,1,43.034927,-76.1155411,1,2
12,1,43.034927,-76.1156522,1,2
13,1,43.034927,-76.1157633,1,2
14,1,43.034927,-76.11587440000001,1,2
15,1,43.034927,-76.11598559999999,1,2
16,1,43.034927,-76.1160967,1,2
17,1,43.034927,-76.1162078,1,2
18,1,43.034927,-76.1163189,1,2
19,1,43.034927,-76.11643000000001,1,2
20,1,43.034927,-76.11643000000001,1,2
21,1,43.034927,-76.11654109999999,1,2
22,1,43.034927,-76.1166522,1,2
23,1,43.034927,-76.11676329999999,1,2
24,1,43.034927,-76.1168744,1,2
25,1,43.034927,-76.11698559999999,1,2
26,1,43.034927,-76.1170967,1,2
27,1,43.034927,-76.1172078,1,2
28,1,43.034927,-76.1173189,1,2
29,1,43.034927,-76.11743,1,2
30,1,43.034927,-76.11743,1,2
31,1,43.034927,-76.1175411,1,2
32,1,43.034927,-76.1176522,1,2
33,1,43.034927,-76.1177633,1,2
34,1,43.034927,-76.1178744,1,2
35,1,43.034927,-76.1179856,1,2
36,1,43.034927,-76.11809670000001,1,2
37,1,43.034927,-76.1182078,1,2
38,1,43.034927,-76.1183189,1,2
39,1,43.034927,-76.11843,1,2
40,1,43.034927,-76.11843,1,2
41,1,43.034927,-76.1185411,1,2
42,1,43.034927,-76.1186522,1,2
43,1,43.034927,-76.1187633,1,2
44,1,43.034927,-76.11887440000001,1,2
45,1,43.034927,-76.11898559999999,1,2
46,1,43.034927,-76.1190967,1,2
47,1,43.034927,-76.1192078,1,2
48,1,43.034927,-76.1193189,1,2
49,1,43.034927,-76.11943000000001,1,2
50,1,43.034927,-76.11943000000001,1,2
