TimeStep,ID,Latitude,Longitude,finished,level
0,3,43.040927,-76.11443,1,4
10,3,43.040927,-76.11543,1,4
20,3,43.040927,-76.11643000000001,1,4
30,3,43.040927,-76.11743,1,4
40,3,43.040927,-76.11843,1,4
50,3,43.040927,-76.11943000000001,1,4
60,3,43.040927,-76.12043,1,4
70,3,43.040927,-76.12143,1,4
80,3,43.040927,-76.12243000000001,1,4
90,3,43.040927,-76.12343,1,4
100,3,43.040927,-76.12443,1,4
110,3,43.040927,-76.12543000000001,1,4
120,3,43.040927,-76.12643,1,4
390,4,43.032927,-76.15343,1,4
400,4,43.032927,-76.15443,1,4
410,4,43.032927,-76.15543000000001,1,4
420,4,43.032927,-76.15643,1,4
430,4,43.032927,-76.15743,1,4
440,4,43.032927,-76.15843000000001,1,4
450,4,43.032927,-76.15943,1,4
460,4,43.032927,-76.16043,1,4
470,4,43.032927,-76.16143000000001,1,4
480,4,43.032927,-76.16243,1,4
490,4,43.032927,-76.16343,1,4
500,4,43.032927,-76.16443000000001,-1,4
