TimeStep,ID,Latitude,Longitude,finished,level
81,1,43.034927,-76.12254109999999,1,1
82,1,43.034927,-76.1226522,1,1
83,1,43.034927,-76.12276329999999,1,1
84,1,43.034927,-76.1228744,1,1
85,1,43.034927,-76.12298559999999,1,1
86,1,43.034927,-76.1230967,1,1
87,1,43.034927,-76.1232078,1,1
88,1,43.034927,-76.1233189,1,1
89,1,43.034927,-76.12343,1,1
90,1,43.034927,-76.12343,1,1
91,1,43.034927,-76.1235411,1,1
92,1,43.034927,-76.1236522,1,1
93,1,43.034927,-76.1237633,1,1
94,1,43.034927,-76.1238744,1,1
95,1,43.034927,-76.1239856,1,1
96,1,43.034927,-76.12409670000001,1,1
97,1,43.034927,-76.1242078,1,1
98,1,43.034927,-76.1243189,1,1
99,1,43.034927,-76.12443,1,1
100,1,43.034927,-76.12443,1,1
101,1,43.034927,-76.1245411,1,1
102,1,43.034927,-76.1246522,1,1
103,1,43.034927,-76.1247633,1,1
104,1,43.034927,-76.12487440000001,1,1
105,1,43.034927,-76.12498559999999,1,1
106,1,43.034927,-76.1250967,1,1
107,1,43.034927,-76.1252078,1,1
108,1,43.034927,-76.1253189,1,1
109,1,43.034927,-76.12543000000001,1,1
110,1,43.034927,-76.12543000000001,1,1
111,1,43.034927,-76.12554109999999,1,1
112,1,43.034927,-76.1256522,1,1
113,1,43.034927,-76.12576329999999,1,1
114,1,43.034927,-76.1258744,1,1
115,1,43.034927,-76.12598559999999,1,1
116,1,43.034927,-76.1260967,1,1
117,1,43.034927,-76.1262078,1,1
118,1,43.034927,-76.1263189,1,1
119,1,43.034927,-76.12643,1,1
120,1,43.034927,-76.12643,1,1
121,1,43.034927,-76.1265411,1,1
122,1,43.034927,-76.1266522,1,1
123,1,43.034927,-76.1267633,1,1
124,1,43.034927,-76.1268744,1,1
125,1,43.034927,-76.1269856,1,1
126,1,43.034927,-76.12709670000001,1,1
127,1,43.034927,-76.1272078,1,1
128,1,43.034927,-76.1273189,1,1
129,1,43.034927,-76.12743,1,1
130,1,43.034927,-76.12743,1,1
131,1,43.034927,-76.1275411,1,1
132,1,43.034927,-76.1276522,1,1
133,1,43.034927,-76.1277633,1,1
134,1,43.034927,-76.12787440000001,1,1
135,1,43.034927,-76.12798559999999,1,1
136,1,43.034927,-76.1280967,1,1
137,1,43.034927,-76.1282078,1,1
138,1,43.034927,-76.1283189,1,1
139,1,43.034927,-76.12843000000001,1,1
140,1,43.034927,-76.12843000000001,1,1
141,1,43.034927,-76.12854109999999,1,1
142,1,43.034927,-76.1286522,1,1
143,1,43.034927,-76.12876329999999,1,1
144,1,43.034927,-76.1288744,1,1
145,1,43.034927,-76.1289856,1,1
146,1,43.034927,-76.1290967,1,1
147,1,43.034927,-76.1292078,1,1
148,1,43.034927,-76.1293189,1,1
149,1,43.034927,-76.12943,1,1
150,1,43.034927,-76.12943,1,1
151,1,43.034927,-76.1295411,1,1
152,1,43.034927,-76.1296522,1,1
153,1,43.034927,-76.1297633,1,1
154,1,43.034927,-76.1298744,1,1
155,1,43.034927,-76.1299856,1,1
156,1,43.034927,-76.13009670000001,1,1
157,1,43.034927,-76.1302078,1,1
158,1,43.034927,-76.1303189,1,1
159,1,43.034927,-76.13043,1,1
160,1,43.034927,-76.13043,1,1
161,1,43.034927,-76.1305411,1,1
162,1,43.034927,-76.1306522,1,1
163,1,43.034927,-76.1307633,1,1
164,1,43.034927,-76.13087440000001,1,1
165,1,43.034927,-76.13098559999999,1,1
166,1,43.034927,-76.1310967,1,1
167,1,43.034927,-76.1312078,1,1
168,1,43.034927,-76.1313189,1,1
169,1,43.034927,-76.13143000000001,1,1
170,1,43.034927,-76.13143000000001,1,1
171,1,43.034927,-76.13154109999999,1,1
172,1,43.034927,-76.1316522,1,1
173,1,43.034927,-76.13176329999999,1,1
174,1,43.034927,-76.1318744,1,1
175,1,43.034927,-76.1319856,1,1
176,1,43.034927,-76.1320967,1,1
177,1,43.034927,-76.1322078,1,1
178,1,43.034927,-76.1323189,1,1
179,1,43.034927,-76.13243,1,1
180,1,43.034927,-76.13243,1,1
181,1,43.034927,-76.1325411,1,1
182,1,43.034927,-76.1326522,1,1
183,1,43.034927,-76.1327633,1,1
184,1,43.034927,-76.1328744,1,1
185,1,43.034927,-76.1329856,1,1
186,1,43.034927,-76.13309670000001,1,1
187,1,43.034927,-76.1332078,1,1
188,1,43.034927,-76.1333189,1,1
189,1,43.034927,-76.13343,1,1
190,1,43.034927,-76.13343,1,1
191,1,43.034927,-76.1335411,1,1
192,1,43.034927,-76.1336522,1,1
193,1,43.034927,-76.1337633,1,1
194,1,43.034927,-76.13387440000001,1,1
195,1,43.034927,-76.13398559999999,1,1
196,1,43.034927,-76.1340967,1,1
197,1,43.034927,-76.1342078,1,1
198,1,43.034927,-76.1343189,1,1
199,1,43.034927,-76.13443000000001,1,1
200,1,43.034927,-76.13443000000001,1,1
201,1,43.034927,-76.13454109999999,1,1
202,1,43.034927,-76.1346522,1,1
203,1,43.034927,-76.13476329999999,1,1
204,1,43.034927,-76.1348744,1,1
205,1,43.034927,-76.1349856,1,1
206,1,43.034927,-76.1350967,1,1
207,1,43.034927,-76.1352078,1,1
208,1,43.034927,-76.1353189,1,1
209,1,43.034927,-76.13543,1,1
210,1,43.034927,-76.13543,1,1
211,1,43.034927,-76.1355411,1,1
212,1,43.034927,-76.1356522,1,1
213,1,43.034927,-76.1357633,1,1
214,1,43.034927,-76.1358744,1,1
215,1,43.034927,-76.1359856,1,1
216,1,43.034927,-76.13609670000001,1,1
217,1,43.034927,-76.1362078,1,1
218,1,43.034927,-76.1363189,1,1
219,1,43.034927,-76.13643,1,1
220,1,43.034927,-76.13643,1,1
221,1,43.034927,-76.1365411,1,1
222,1,43.034927,-76.1366522,1,1
223,1,43.034927,-76.1367633,1,1
224,1,43.034927,-76.13687440000001,1,1
225,1,43.034927,-76.13698559999999,1,1
226,1,43.034927,-76.1370967,1,1
227,1,43.034927,-76.1372078,1,1
228,1,43.034927,-76.1373189,1,1
229,1,43.034927,-76.13743000000001,1,1
230,1,43.034927,-76.13743000000001,-2,1
311,1,43.034927,-76.1455411,1,1
312,1,43.034927,-76.1456522,1,1
313,1,43.034927,-76.14576329999998,1,1
314,1,43.034927,-76.14587440000001,1,1
315,1,43.034927,-76.14598559999999,1,1
316,1,43.034927,-76.1460967,1,1
317,1,43.034927,-76.1462078,1,1
318,1,43.034927,-76.1463189,1,1
319,1,43.034927,-76.14643000000001,1,1
320,1,43.034927,-76.14643000000001,1,1
321,1,43.034927,-76.1465411,1,1
322,1,43.034927,-76.1466522,1,1
323,1,43.034927,-76.14676329999999,1,1
324,1,43.034927,-76.1468744,1,1
325,1,43.034927,-76.1469856,1,1
326,1,43.034927,-76.1470967,1,1
327,1,43.034927,-76.1472078,1,1
328,1,43.034927,-76.1473189,1,1
329,1,43.034927,-76.14743,1,1
330,1,43.034927,-76.14743,1,1
331,1,43.034927,-76.1475411,1,1
332,1,43.034927,-76.1476522,1,1
333,1,43.034927,-76.1477633,1,1
334,1,43.034927,-76.1478744,1,1
335,1,43.034927,-76.14798559999998,1,1
336,1,43.034927,-76.14809670000001,1,1
337,1,43.034927,-76.1482078,1,1
338,1,43.034927,-76.1483189,1,1
339,1,43.034927,-76.14843,1,1
