TimeStep,ID,Latitude,Longitude,finished,level
1,1,43.0363343,-76.12203240000001,1,1
2,1,43.0367313,-76.12203240000001,1,1
3,1,43.0371283,-76.12203240000001,1,1
4,1,43.03752539999999,-76.12203240000001,1,1
5,1,43.0379224,-76.12203240000001,1,1
6,1,43.0383194,-76.12203240000001,1,1
7,1,43.0387164,-76.12203240000001,1,1
8,1,43.0391134,-76.12203240000001,1,1
9,1,43.0395104,-76.12203240000001,1,1
10,1,43.0399074,-76.12203240000001,1,1
11,1,43.0403044,-76.12203240000001,1,1
12,1,43.040701500000004,-76.12203240000001,1,1
13,1,43.0410985,-76.12203240000001,1,1
14,1,43.0414955,-76.12203240000001,1,1
15,1,43.041892499999996,-76.12203240000001,1,1
16,1,43.0422895,-76.12203240000001,1,1
17,1,43.0426865,-76.12203240000001,1,1
18,1,43.0430835,-76.12203240000001,1,1
19,1,43.0434805,-76.12203240000001,1,1
20,1,43.0438776,-76.12203240000001,1,1
21,1,43.0442746,-76.12203240000001,1,1
22,1,43.0446716,-76.12203240000001,1,1
23,1,43.0450686,-76.12203240000001,1,1
24,1,43.0454656,-76.12203240000001,1,1
25,1,43.0458626,-76.12203240000001,1,1
26,1,43.0462596,-76.12203240000001,1,1
27,1,43.0466566,-76.12203240000001,1,1
28,1,43.0470537,-76.12203240000001,1,1
29,1,43.047450700000006,-76.12203240000001,1,1
30,1,43.0478477,-76.12203240000001,1,1
31,1,43.048244700000005,-76.12203240000001,1,1
32,1,43.048641700000005,-76.12203240000001,1,1
33,1,43.049038700000004,-76.12203240000001,1,1
34,1,43.049435700000004,-76.12203240000001,1,1
35,1,43.0498327,-76.12203240000001,1,1
36,1,43.0502298,-76.12203240000001,1,1
37,1,43.050626799999996,-76.12203240000001,1,1
38,1,43.051023799999996,-76.12203240000001,1,1
39,1,43.051420799999995,-76.12203240000001,1,1
40,1,43.051817799999995,-76.12203240000001,1,1
41,1,43.0522148,-76.12203240000001,1,1
42,1,43.052611799999994,-76.12203240000001,1,1
43,1,43.0530088,-76.12203240000001,1,1
44,1,43.0534059,-76.12203240000001,1,1
45,1,43.0538029,-76.12203240000001,1,1
46,1,43.0541999,-76.12203240000001,1,1
47,1,43.0545969,-76.12203240000001,1,1
48,1,43.0549939,-76.12203240000001,1,1
49,1,43.0553909,-76.12203240000001,1,1
50,1,43.0557879,-76.12203240000001,1,1
51,1,43.0561849,-76.12203240000001,1,1
52,1,43.056582,-76.12203240000001,1,1
53,1,43.056979,-76.12203240000001,1,1
54,1,43.057376,-76.12203240000001,1,1
55,1,43.057773,-76.12203240000001,1,1
56,1,43.058170000000004,-76.12203240000001,1,1
57,1,43.058567,-76.12203240000001,1,1
58,1,43.058964,-76.12203240000001,1,1
59,1,43.059360999999996,-76.12203240000001,1,1
60,1,43.0597581,-76.12203240000001,1,1
61,1,43.0601551,-76.12203240000001,1,1
62,1,43.0605521,-76.12203240000001,1,1
63,1,43.0609491,-76.12203240000001,1,1
64,1,43.0613461,-76.12203240000001,1,1
65,1,43.0617431,-76.12203240000001,1,1
66,1,43.0621401,-76.12203240000001,1,1
67,1,43.06253710000001,-76.12203240000001,1,1
68,1,43.0629342,-76.12203240000001,1,1
69,1,43.0633312,-76.12203240000001,1,1
70,1,43.0637282,-76.12203240000001,1,1
71,1,43.06412520000001,-76.12203240000001,1,1
72,1,43.0645222,-76.12203240000001,1,1
73,1,43.064919200000006,-76.12203240000001,1,1
74,1,43.0653162,-76.12203240000001,1,1
75,1,43.065713200000005,-76.12203240000001,1,1
76,1,43.06611029999999,-76.12203240000001,1,1
77,1,43.0665073,-76.12203240000001,1,1
78,1,43.0669043,-76.12203240000001,1,1
79,1,43.0673013,-76.12203240000001,1,1
80,1,43.067698299999996,-76.12203240000001,1,1
81,1,43.068095299999996,-76.12203240000001,1,1
82,1,43.068492299999996,-76.12203240000001,1,1
83,1,43.068889299999995,-76.12203240000001,1,1
84,1,43.0692864,-76.12203240000001,1,1
85,1,43.069683399999995,-76.12203240000001,1,1
86,1,43.0700804,-76.12203240000001,1,1
87,1,43.070477399999994,-76.12203240000001,1,1
88,1,43.0708744,-76.12203240000001,1,1
89,1,43.0712714,-76.12203240000001,1,1
90,1,43.0716684,-76.12203240000001,1,1
91,1,43.0720655,-76.12203240000001,1,1
92,1,43.0724625,-76.12203240000001,1,1
93,1,43.0728595,-76.12203240000001,1,1
94,1,43.0732565,-76.12203240000001,1,1
95,1,43.0736535,-76.12203240000001,1,1
96,1,43.0740505,-76.12203240000001,1,1
97,1,43.0744475,-76.12203240000001,1,1
98,1,43.0748445,-76.12203240000001,1,1
99,1,43.075241600000005,-76.12203240000001,1,1
100,1,43.0756386,-76.12203240000001,1,1
101,1,43.076035600000004,-76.12203240000001,1,1
102,1,43.0764326,-76.12203240000001,1,1
103,1,43.0768296,-76.12203240000001,1,1
104,1,43.0772266,-76.12203240000001,1,1
105,1,43.0776236,-76.12203240000001,1,1
106,1,43.078019399999995,-76.12207480000001,1,1
107,1,43.0784116,-76.12215920000001,1,1
108,1,43.0787978,-76.1222853,1,1
109,1,43.0791756,-76.12245229999999,1,1
110,1,43.0795428,-76.122659,1,1
111,1,43.079897100000004,-76.12290429999999,1,1
112,1,43.080236299999996,-76.1231867,1,1
113,1,43.080558399999994,-76.12350440000002,1,1
114,1,43.0808663,-76.12384770000001,1,1
115,1,43.0811587,-76.12421540000001,1,1
116,1,43.0814347,-76.1246061,1,1
117,1,43.0816964,-76.12501479999999,1,1
118,1,43.0819402,-76.1254438,1,1
119,1,43.082165100000005,-76.12589179999999,1,1
120,1,43.0823703,-76.12635709999999,1,1
121,1,43.0825552,-76.1268381,1,1
122,1,43.0827191,-76.12733320000001,1,1
123,1,43.0828615,-76.1278406,1,1
124,1,43.0829818,-76.1283587,1,1
125,1,43.083079600000005,-76.1288855,1,1
126,1,43.0831546,-76.1294193,1,1
127,1,43.0832066,-76.1299582,1,1
128,1,43.08323529999999,-76.13050030000001,1,1
129,1,43.0832406,-76.1310439,1,1
130,1,43.0832226,-76.1315869,1,1
131,1,43.0831813,-76.1321275,1,1
132,1,43.08311679999999,-76.13266390000001,1,1
133,1,43.0830294,-76.1331942,1,1
134,1,43.082919399999994,-76.13371640000001,1,1
135,1,43.082787100000004,-76.134229,1,1
136,1,43.082633,-76.13472990000001,1,1
137,1,43.082457700000006,-76.1352176,1,1
138,1,43.082261700000004,-76.1356903,1,1
139,1,43.0820457,-76.1361464,1,1
140,1,43.081810499999996,-76.1365844,1,1
141,1,43.081556899999995,-76.1370026,1,1
142,1,43.081285799999996,-76.1373996,1,1
143,1,43.0809981,-76.13777420000001,1,1
144,1,43.0806947,-76.13812490000001,1,1
145,1,43.080374299999995,-76.1384532,1,1
146,1,43.0800378,-76.1387577,1,1
147,1,43.0796861,-76.139037,1,1
148,1,43.0793234,-76.13929830000001,1,1
149,1,43.0789504,-76.13954090000001,1,1
150,1,43.0785675,-76.139764,1,1
151,1,43.0781817,-76.1399889,1,1
152,1,43.0777929,-76.1402155,1,1
153,1,43.0774011,-76.1404438,1,1
154,1,43.0770065,-76.1406738,1,1
155,1,43.0766089,-76.1409055,1,1
156,1,43.0762083,-76.1411389,1,1
