TimeStep,ID,Latitude,Longitude,finished,level
1,3,43.0353086,-76.11977579999999,1,2
2,3,43.0356388,-76.1199114,1,2
3,3,43.0359556,-76.1200975,1,2
4,3,43.036254799999995,-76.12033170000001,1,2
5,3,43.0365326,-76.1206109,1,2
6,3,43.0367854,-76.1209317,1,2
7,3,43.0370098,-76.1212897,1,2
8,3,43.037203000000005,-76.1216803,1,2
9,3,43.0373624,-76.12209849999999,1,2
10,3,43.0374861,-76.12253879999999,1,2
11,3,43.0375722,-76.1229955,1,2
12,3,43.037619899999996,-76.1234626,1,2
13,3,43.0376283,-76.12393409999999,1,2
14,3,43.0375975,-76.1244039,1,2
15,3,43.0375277,-76.1248658,1,2
16,3,43.0374201,-76.12531390000001,1,2
17,3,43.037275799999996,-76.1257422,1,2
18,3,43.0370968,-76.1261453,1,2
19,3,43.0368855,-76.126518,1,2
20,3,43.0366445,-76.1268553,1,2
21,3,43.036377,-76.12715279999999,1,2
22,3,43.0360875,-76.127409,1,2
23,3,43.0357842,-76.12763299999999,1,2
24,3,43.0354689,-76.12782370000001,1,2
25,3,43.0351435,-76.1279796,1,2
26,3,43.0348102,-76.1281,1,2
27,3,43.034470299999995,-76.12817840000001,1,2
28,3,43.0341266,-76.1282155,1,2
29,3,43.033781899999994,-76.1282108,1,2
30,3,43.0334388,-76.1281645,1,2
31,3,43.0331032,-76.1280564,1,2
32,3,43.0327811,-76.1278884,1,2
33,3,43.0324781,-76.1276634,1,2
34,3,43.032199600000006,-76.1273855,1,2
35,3,43.0319505,-76.1270595,1,2
36,3,43.031735100000006,-76.1266912,1,2
37,3,43.0315574,-76.1262871,1,2
38,3,43.031416899999996,-76.1258564,1,2
39,3,43.0313158,-76.1254056,1,2
40,3,43.0312555,-76.1249412,1,2
41,3,43.0312388,-76.1244702,1,2
42,3,43.0312659,-76.124,1,2
43,3,43.0313364,-76.1235384,1,2
44,3,43.0314491,-76.1230927,1,2
45,3,43.031602299999996,-76.1226702,1,2
46,3,43.0317934,-76.1222777,1,2
47,3,43.032019399999996,-76.1219215,1,2
48,3,43.0322779,-76.12160940000001,1,2
49,3,43.0325642,-76.1213469,1,2
50,3,43.0328735,-76.1211385,1,2
51,3,43.0332002,-76.1209879,1,2
52,3,43.0335364,-76.12088370000001,1,2
53,3,43.0338786,-76.12082690000001,1,2
54,3,43.034223299999994,-76.1208181,1,2
55,3,43.03456679999999,-76.1208574,1,2
56,3,43.0349057,-76.1209445,1,2
57,3,43.0352362,-76.1210783,1,2
58,3,43.0355551,-76.12125759999999,1,2
59,3,43.035855600000005,-76.12148859999999,1,2
60,3,43.0361334,-76.121768,1,2
61,3,43.0363842,-76.12209159999999,1,2
62,3,43.03660429999999,-76.1224546,1,2
63,3,43.0367905,-76.1228515,1,2
64,3,43.03694,-76.1232765,1,2
65,3,43.0370505,-76.1237233,1,2
66,3,43.0371205,-76.12418509999999,1,2
67,3,43.0371488,-76.1246552,1,2
68,3,43.0371351,-76.12512650000001,1,2
69,3,43.0370795,-76.12559190000002,1,2
70,3,43.0369829,-76.12604470000001,1,2
71,3,43.0368468,-76.126478,1,2
72,3,43.036673,-76.1268854,1,2
73,3,43.0364644,-76.1272608,1,2
74,3,43.036223799999995,-76.12759870000001,1,2
75,3,43.035955,-76.1278939,1,2
76,3,43.0356619,-76.1281422,1,2
77,3,43.0353468,-76.1283335,1,2
78,3,43.0350155,-76.1284642,1,2
79,3,43.0346743,-76.12853179999999,1,2
80,3,43.03432960000001,-76.1285352,1,2
81,3,43.0339878,-76.12847420000001,1,2
82,3,43.033655200000005,-76.1283499,1,2
83,3,43.0333381,-76.1281648,1,2
84,3,43.0330425,-76.1279223,1,2
85,3,43.032773799999994,-76.12762679999999,1,2
86,3,43.032537,-76.127284,1,2
87,3,43.0323367,-76.1269002,1,2
88,3,43.0321764,-76.12648259999999,1,2
89,3,43.032059000000004,-76.1260392,1,2
90,3,43.0319866,-76.1255781,1,2
91,3,43.0319427,-76.1251103,1,2
92,3,43.0319275,-76.1246391,1,2
93,3,43.0319412,-76.1241679,1,2
94,3,43.031983600000004,-76.1236999,1,2
95,3,43.0320546,-76.1232384,1,2
96,3,43.032151,-76.12278559999999,1,2
97,3,43.0322725,-76.1223442,1,2
98,3,43.0324182,-76.1219168,1,2
99,3,43.032587299999996,-76.1215058,1,2
100,3,43.0327695,-76.1211054,1,2
101,3,43.0329644,-76.1207164,1,2
102,3,43.0331718,-76.1203396,1,2
103,3,43.0333911,-76.11997579999999,1,2
104,3,43.0336219,-76.1196255,1,2
105,3,43.0338638,-76.11928950000001,1,2
106,3,43.0341164,-76.11896850000001,1,2
107,3,43.0343791,-76.11866309999999,1,2
108,3,43.034651399999994,-76.1183738,1,2
109,3,43.034932700000006,-76.11810129999999,1,2
110,3,43.035222600000004,-76.1178461,1,2
111,3,43.035520500000004,-76.11760859999998,1,2
112,3,43.035825700000004,-76.11738940000001,1,2
113,3,43.0361378,-76.1171888,1,2
114,3,43.036456,-76.1170073,1,2
115,3,43.036779700000004,-76.1168453,1,2
116,3,43.037108399999994,-76.1167029,1,2
117,3,43.0374413,-76.11658059999999,1,2
118,3,43.0377765,-76.11647059999999,1,2
119,3,43.0381138,-76.1163728,1,2
120,3,43.0384528,-76.1162875,1,2
121,3,43.0387934,-76.11621459999999,1,2
122,3,43.03913529999999,-76.11615429999999,1,2
123,3,43.0394783,-76.1161065,1,2
124,3,43.0398221,-76.1160713,1,2
125,3,43.0401664,-76.11604870000001,1,2
126,3,43.0405111,-76.1160388,1,2
127,3,43.040855799999996,-76.1160438,1,2
128,3,43.041200200000006,-76.1160637,1,2
129,3,43.041544,-76.11609849999999,1,2
130,3,43.0418869,-76.11614820000001,1,2
131,3,43.0422284,-76.11621269999999,1,2
132,3,43.0425699,-76.1162772,1,2
133,3,43.0429114,-76.1163417,1,2
134,3,43.0432529,-76.1164062,1,2
135,3,43.043594399999996,-76.11647070000001,1,2
136,3,43.0439359,-76.1165352,1,2
137,3,43.0442774,-76.1165997,1,2
138,3,43.044621299999996,-76.1166647,1,2
139,3,43.04496760000001,-76.1167301,1,2
140,3,43.0453164,-76.116796,1,2
141,3,43.0456675,-76.11686230000001,1,2
142,3,43.046021100000004,-76.1169291,1,2
143,3,43.0463771,-76.1169963,1,2
144,3,43.046735600000005,-76.117064,1,2
145,3,43.0470964,-76.1171322,1,2
146,3,43.0474597,-76.11720079999999,1,2
147,3,43.0478253,-76.1172699,1,2
148,3,43.0481934,-76.1173394,1,2
149,3,43.0485639,-76.1174094,1,2
150,3,43.0489369,-76.1174798,1,2
151,3,43.0493122,-76.1175507,1,2
152,3,43.049690000000005,-76.11762209999999,1,2
153,3,43.0500701,-76.1176939,1,2
154,3,43.0504527,-76.1177662,1,2
155,3,43.0508378,-76.11783890000001,1,2
156,3,43.051225200000005,-76.1179121,1,2
157,3,43.051615000000005,-76.1179857,1,2
158,3,43.0520073,-76.1180598,1,2
159,3,43.052402,-76.1181344,1,2
160,3,43.0527991,-76.1182094,1,2
161,3,43.0531986,-76.1182848,1,2
162,3,43.053600200000005,-76.11836070000001,1,2
163,3,43.0540039,-76.118437,1,2
164,3,43.0544098,-76.1185136,1,2
165,3,43.0548177,-76.1185907,1,2
166,3,43.0552277,-76.1186682,1,2
167,3,43.055639899999996,-76.118746,1,2
168,3,43.056054100000004,-76.1188243,1,2
169,3,43.0564705,-76.11890290000001,1,2
170,3,43.0568889,-76.11898199999999,1,2
171,3,43.057309499999995,-76.1190614,1,2
172,3,43.057732200000004,-76.1191413,1,2
